species,lat,lon,T_cold,GDD0,P_season,TP_syn,Aridity,ISO
Mimulus palmeri,35.7547,-118.4244,74,5913,85,-91,89,44
Mimulus palmeri,35.9706099991028,-118.52565,43,4296,88,-94,13,44
Mimulus palmeri,36.4507014341618,-118.593773821486,-1,2259,83,-92,-26,42
Mimulus palmeri,35.4589277300131,-118.356657353535,13,2880,83,-92,-17,42
Mimulus palmeri,35.372,-119.0187,88,6696,92,-91,168,43
Mimulus palmeri,36.4525799366502,-118.78978841286,64,5463,91,-95,22,43
Mimulus palmeri,34.3152,-117.3587,66,5334,90,-92,34,47
Mimulus palmeri,35.3592,-117.8859,78,6582,80,-86,217,43
Mimulus palmeri,35.3859322311596,-117.990648080325,70,6081,80,-88,176,43
Mimulus palmeri,33.7438,-116.7146,46,4143,76,-89,-7,50
Mimulus palmeri,33.7329857562438,-116.733602194423,50,4254,77,-89,-5,50
Mimulus palmeri,32.6060206962018,-116.468585556859,86,5400,82,-86,59,54
Mimulus palmeri,33.6093,-116.9354,88,5673,83,-90,44,50
Mimulus palmeri,35.469489999108,-118.60688,29,3396,88,-93,-8,43
Mimulus palmeri,35.45111,-118.58333,16,2823,86,-92,-29,43
Mimulus palmeri,34.242,-116.9179,10,3030,76,-89,-21,49
Mimulus palmeri,36.151039999101,-118.74822,80,6159,93,-94,58,44
Mimulus palmeri,36.1588899991009,-118.6875,55,4968,91,-94,21,43
Mimulus palmeri,36.162,-118.7071,70,5661,91,-94,40,43
Mimulus palmeri,32.8772,-116.4459,44,4053,76,-85,-6,46
Mimulus palmeri,35.3742,-117.9896,71,6168,82,-86,182,43
Mimulus palmeri,33.5808,-116.9319,91,5820,82,-90,53,50
Mimulus palmeri,32.7229999991415,-117.093,133,6222,94,-89,105,52
Mimulus palmeri,33.36556,-116.90907,56,4434,82,-89,-16,47
Mimulus palmeri,34.20167,-117.13222,27,3777,87,-92,-37,48
Mimulus palmeri,36.96722,-119.465,73,5958,95,-96,44,43
Mimulus palmeri,34.2937,-118.0148,37,3912,93,-89,-32,45
Mimulus palmeri,34.2083,-116.9242,15,3210,77,-90,-22,49
Mimulus palmeri,35.2236099991107,-118.56389,71,5802,88,-93,104,43
Mimulus palmeri,34.3442999991207,-117.47085,58,5031,90,-92,23,46
Mimulus palmeri,36.5451000294071,-118.480132236961,-61,909,66,-85,60,40
Mimulus palmeri,34.2319,-117.2348,27,3768,88,-92,-41,47
Mimulus palmeri,33.08272,-116.71691,79,5277,82,-90,26,50
Mimulus palmeri,36.22,-118.7,34,3810,89,-94,-14,43
Mimulus palmeri,34.3295,-118.0018,37,3981,92,-90,-26,44
Mimulus palmeri,33.94167,-117.08333,96,6006,87,-92,55,50
Mimulus parishii,33.41928,-116.68372,63,4845,76,-88,25,48
Mimulus parishii,33.7,-116.7,54,4464,76,-88,5,49
Mimulus parishii,34.43389,-118.45167,90,5766,92,-90,49,48
Mimulus parishii,34.3011099991213,-117.12722,51,4794,86,-93,12,47
Mimulus parishii,34.43639,-117.89583,53,4812,90,-91,32,44
Mimulus parishii,33.4382,-116.8625,96,6009,82,-89,64,50
Mimulus parishii,34.2037,-116.5873,41,4389,72,-88,23,47
Mimulus parishii,33.5797,-116.4689,65,5124,71,-84,56,47
Mimulus parishii,35.46667,-118.26667,27,3615,83,-93,16,43
Mimulus parishii,32.81165,-116.33034,59,4812,76,-84,43,47
Mimulus parishii,32.44167,-116.20833,65,5094,71,-72,85,46
Mimulus parishii,32.43333,-116.2,66,5127,71,-73,86,46
Mimulus parishii,33.35925,-116.73675,66,4944,78,-89,25,48
Mimulus parishii,35.8977,-118.1119,8,2832,77,-92,-3,42
Mimulus parishii,35.6889,-118.0531,45,4761,78,-91,81,42
Mimulus parishii,35.8882,-118.1978,29,3834,80,-93,29,42
Mimulus parishii,35.839,-118.0429,25,3831,76,-92,40,42
Mimulus parishii,33.29489,-116.46357,76,5607,75,-85,72,48
Mimulus parishii,34.3036,-117.1537,44,4470,88,-93,-7,47
Mimulus parishii,34.4606,-117.866,59,5151,90,-91,59,44
Mimulus parishii,34.1169,-116.3082,83,6231,61,-69,130,46
Mimulus parishii,33.7383,-116.5388,123,7629,76,-78,189,47
Mimulus parishii,34.5379,-117.2907,71,5907,76,-91,154,46
Mimulus parryi,37.26603,-114.38531,13,4497,34,-29,91,42
Mimulus parryi,37.38272,-115.27961,12,4212,29,-33,94,42
Mimulus parryi,37.03211,-114.25125,44,5841,41,-41,145,40
Mimulus parryi,37.69469,-115.28819,0,3816,25,-38,78,42
Mimulus parryi,34.25028,-114.17444,116,8154,75,-41,218,42
Mimulus parryi,37.27083,-118.15833,-15,2646,41,-86,112,42
Mimulus parryi,37.0769,-113.7806,15,4314,40,-51,58,41
Mimulus parryi,37.2,-113.23,37,5433,40,-59,91,42
Mimulus parryi,37.25,-113.63,18,4566,39,-58,65,41
Mimulus parryi,37.2307,-117.9566,1,3744,28,-74,118,42
Mimulus parryi,36.37192,-117.68684,27,4650,56,-82,122,41
Mimulus parryi,37.0189,-113.8728,40,5613,45,-52,122,40
Mimulus parryi,37.14931,-113.762,32,5310,42,-54,106,41
Mimulus parryi,37.11,-113.76,29,5088,41,-55,92,41
Mimulus parryi,37.3282,-118.0941,0,3648,28,-76,113,43
Mimulus parryi,37.67369,-114.30061,-8,3570,27,-26,74,41
Mimulus parryi,37.2,-113.78,34,5460,42,-54,117,41
Mimulus parryi,38.09176,-114.9512,-11,3600,18,-11,89,42
Mimulus parryi,37.6142,-115.2186,20,4824,21,-13,130,43
Mimulus parryi,38.12,-115.0608,-8,3774,14,-8,100,42
Mimulus parryi,37.51839,-115.2738,20,4758,23,-15,126,42
Mimulus parryi,37.1222,-118.1022,-8,2913,46,-88,96,42
Mimulus parryi,36.4853,-115.1792,29,4650,43,-27,102,41
Mimulus parryi,37.07833,-117.98194,-2,3351,42,-84,103,42
Mimulus parryi,36.91667,-113.86387,56,6480,46,-48,166,39
Mimulus parryi,37.297,-118.1692,-17,2448,40,-85,102,43
Mimulus parryi,37.3136,-118.1055,0,3609,31,-78,109,43
Mimulus parryi,37.3228,-118.1832,-22,2292,41,-84,97,42
Mimulus parryi,37.31444,-118.15444,-13,2715,39,-84,97,42
Mimulus parryi,36.7548,-113.5556,25,4635,43,-40,65,41
Mimulus parryi,37.29358,-113.76455,22,4824,39,-56,84,41
Mimulus parryi,37.31083,-113.99696,25,5130,37,-45,112,41
Mimulus parryi,37.2928852836087,-118.152673143054,-15,2634,41,-86,112,43
Mimulus parryi,37.10415,-113.58412,45,5991,46,-56,139,41
Mimulus patulus,49.01233,-119.60406,-65,2541,19,-27,84,33
Mimulus patulus,50.32414,-115.92831,-106,1905,22,-14,14,31
Mimulus patulus,49.30611,-114.88306,-86,1998,26,-69,1,35
Mimulus patulus,50.81111,-120.48194,-75,2046,32,30,55,31
Mimulus patulus,45.5221,-116.8072,-20,3330,34,-49,38,39
Mimulus patulus,49.03889,-119.42222,-34,3453,20,-25,83,33
Mimulus patulus,49.33556,-119.75194,-54,2835,22,11,84,32
Mimulus patulus,49.15139,-120.58611,-74,2226,31,-82,49,34
Mimulus patulus,49.305,-119.62528,-40,3150,20,6,90,32
Mimulus patulus,49.0875,-118.43333,-55,2655,20,-40,41,34
Mimulus patulus,49.15,-114.4,-111,1104,14,-18,-14,34
Mimulus patulus,45.6938,-116.8106,-40,2547,33,-48,18,39
Mimulus patulus,45.4489,-116.6653,-83,1398,41,-87,17,40
Mimulus patulus,45.6818,-116.8681,-53,2145,35,-63,17,40
Mimulus patulus,45.7968,-116.7443,-5,3651,31,-32,33,38
Mimulus patulus,45.1998,-117.0743,-81,1602,43,-86,20,40
Mimulus patulus,44.7528,-117.0294,-27,3783,52,-90,69,38
Mimulus patulus,45.603,-116.8322,-27,3015,32,-42,28,39
Mimulus patulus,45.7581,-116.835,-65,1800,38,-78,15,40
Mimulus pictus,34.88211,-118.81219,59,5019,91,-92,69,41
Mimulus pictus,34.896139677194,-118.745060302751,54,4824,91,-93,71,40
Mimulus pictus,35.7425171629118,-118.818471128687,75,5967,92,-94,69,43
Mimulus pictus,35.7407171153001,-118.831171402424,78,6147,92,-94,80,44
Mimulus pictus,35.5758,-118.5336,75,6021,87,-93,94,44
Mimulus pictus,36.075,-118.95,81,6384,96,-94,101,45
Mimulus pictus,35.82917,-118.7875,81,6345,91,-94,89,44
Mimulus pictus,35.57083,-118.58333,79,6165,89,-94,99,43
Mimulus pictus,35.5819,-118.5569,76,6018,87,-93,92,44
Mimulus pictus,35.6316,-118.8481,76,6087,92,-94,82,43
Mimulus pictus,35.13142,-118.78653,83,6375,92,-92,119,43
Mimulus pictus,35.53472,-118.51028,68,5562,86,-93,80,44
Mimulus pictus,35.6387,-118.8327,75,5934,92,-94,73,43
Mimulus pictus,35.6711,-118.7229,70,5733,91,-94,63,43
Mimulus pictus,35.5821,-118.823,71,5769,91,-94,68,43
Mimulus pictus,35.6786,-118.6605,60,5055,89,-94,39,44
Mimulus pictus,35.7002,-118.8866,83,6414,93,-94,102,44
Mimulus pictus,35.0365,-118.6421,70,5685,90,-92,93,42
Mimulus pictus,35.6994,-118.6747,60,5097,89,-94,38,44
Mimulus pictus,35.7113082460487,-118.778069851307,65,5433,91,-94,44,43
Mimulus pictus,35.7717,-118.8456,80,6258,92,-94,87,44
Mimulus pictus,35.6895186499911,-118.79817007652,68,5529,91,-94,50,43
Mimulus pictus,35.5906,-118.7613,61,5151,91,-94,42,43
Mimulus pictus,35.4768,-118.7229,79,6177,91,-94,96,43
Mimulus pictus,36.0513881299667,-118.999078739465,80,6381,95,-95,109,45
Mimulus pictus,35.5236,-118.8516,93,6861,93,-93,138,43
Mimulus pictus,35.5136529497816,-118.822648717416,81,6351,90,-93,101,43
Mimulus pictus,35.5105129159189,-118.838339045025,91,6798,93,-93,128,43
Mimulus pictus,35.2462,-118.6102,66,5538,87,-93,90,43
Mimulus pictus,35.424845132504,-118.836438069166,95,6915,94,-93,151,43
Mimulus pictus,35.2997,-118.4948,69,5688,86,-92,103,43
Mimulus pictus,36.0513882591693,-118.981608335101,81,6396,95,-94,109,45
Mimulus pictus,35.0519359671816,-118.684960574767,76,6030,91,-92,102,43
Mimulus pictus,35.0139,-118.5463,48,4479,86,-93,65,42
Mimulus pictus,36.06519766671,-119.015659278166,81,6366,95,-95,109,45
Mimulus pictus,35.2235123498575,-118.561169554302,71,5802,88,-93,104,43
Mimulus pictus,37,-119,10,2589,88,-93,-54,43
Mimulus pictus,35.4047281513005,-118.491459889556,60,5172,86,-93,78,43
Mimulus pilosus,32.69433,-116.69292,108,5955,87,-90,64,54
Mimulus pilosus,33.00691,-116.66527,73,5064,81,-89,21,50
Mimulus pilosus,32.85396,-116.95614,131,6447,93,-91,97,54
Mimulus pilosus,32.65113,-116.55186,78,5070,81,-87,35,52
Mimulus pilosus,32.58985,-116.48952,83,5274,81,-85,52,53
Mimulus pilosus,32.60193,-116.42242,76,5211,81,-83,52,51
Mimulus pilosus,39.3574999990747,-122.51556,64,5283,91,-93,27,47
Mimulus pilosus,33.41928,-116.68372,63,4845,76,-88,25,48
Mimulus pilosus,33.37501,-116.61999,55,4554,77,-88,7,47
Mimulus pilosus,33.42579,-116.62193,60,4752,76,-88,22,48
Mimulus pilosus,32.93799,-116.79403,100,5718,86,-90,42,52
Mimulus pilosus,32.96054,-116.59978,48,4140,79,-87,-18,47
Mimulus pilosus,32.9831,-116.6939,86,5481,82,-89,35,51
Mimulus pilosus,32.69056,-116.77333,96,5445,87,-90,42,54
Mimulus pilosus,33.0825,-117.12417,121,6144,92,-91,84,51
Mimulus pilosus,32.7102,-116.6266,86,5283,82,-89,39,53
Mimulus pilosus,32.7114,-116.61098,80,5118,82,-88,33,52
Mimulus pilosus,33.22806,-116.94694,106,6036,86,-90,61,51
Mimulus pilosus,32.75647,-116.27456,63,5025,77,-81,66,47
Mimulus pilosus,34.0667899991241,-116.12909,60,5172,61,-70,73,45
Mimulus pilosus,33.19974,-116.83476,86,5481,84,-90,30,50
Mimulus pilosus,33.6833299991289,-116.70833,50,4305,77,-88,-2,49
Mimulus pilosus,33.4096,-116.91905,70,4962,83,-90,12,49
Mimulus pilosus,33.0038,-116.7063,96,5826,83,-90,49,51
Mimulus pilosus,32.67306,-116.74417,98,5508,86,-90,46,54
Mimulus pilosus,33.35257,-116.60853,53,4431,77,-88,0,47
Mimulus pilosus,39.34194,-121.49167,71,5919,93,-96,10,42
Mimulus pilosus,38.86939,-119.69281,-1,3309,55,-91,63,46
Mimulus pilosus,32.6375,-116.5369,70,4872,80,-87,28,51
Mimulus pilosus,33.07882,-117.10714,116,6072,92,-91,76,51
Mimulus pilosus,32.6768,-116.5107,78,5139,81,-86,41,52
Mimulus pilosus,39.38222,-122.55167,64,5292,90,-93,26,47
Mimulus pilosus,39.37306,-122.61611,61,5175,91,-93,12,47
Mimulus pilosus,34.195,-117.0925,20,3381,82,-91,-34,48
Mimulus pilosus,33.28708,-116.74775,75,5310,81,-88,29,48
Mimulus pilosus,32.73022,-116.69961,101,5706,85,-90,51,54
Mimulus pilosus,32.8103,-117.0211,128,6171,94,-90,83,54
Mimulus pilosus,35.2416,-114.6691,86,7011,62,-18,187,37
Mimulus pilosus,32.809,-116.6937,81,5148,83,-89,25,52
Mimulus pilosus,32.9728,-116.5714,49,4251,78,-88,-16,47
Mimulus pilosus,33.74444,-117.44278,113,6186,83,-90,91,52
Mimulus pilosus,33.1236,-116.5503,78,5445,80,-88,48,49
Mimulus pilosus,33.0969,-116.6677,71,5115,80,-89,24,49
Mimulus pilosus,32.9934,-116.5426,50,4341,80,-88,-12,47
Mimulus pilosus,32.75515,-116.89854,131,6456,93,-91,104,55
Mimulus pilosus,33.23071,-116.80983,69,4929,81,-89,12,49
Mimulus pilosus,33.03171,-116.67113,69,4947,81,-89,16,49
Mimulus pilosus,37.32894,-114.10617,10,4392,36,-39,81,42
Mimulus pilosus,32.9169,-117.0103,123,6162,92,-91,75,53
Mimulus pilosus,37.16,-112.58,-6,3636,39,-48,54,43
Mimulus pilosus,32.88917,-116.57667,60,4671,80,-88,6,49
Mimulus pilosus,32.83417,-116.86194,120,6219,90,-91,72,54
Mimulus pilosus,32.8827,-116.6213,65,4764,81,-89,8,50
Mimulus pilosus,32.60667,-116.88778,116,5874,91,-91,80,55
Mimulus pilosus,39.88278,-122.53389,69,5685,87,-95,23,45
Mimulus pilosus,33.75833,-116.87917,103,6420,81,-89,96,50
Mimulus pilosus,39.79306,-122.53319,69,5688,88,-95,29,45
Mimulus pilosus,41.1269399990652,-121.44111,6,3516,74,-98,-7,47
Mimulus pilosus,33.262,-116.8093,79,5367,82,-89,27,49
Mimulus pilosus,32.85313,-116.75231,98,5622,86,-90,41,53
Mimulus pilosus,32.9253,-116.558,56,4557,79,-88,0,48
Mimulus pilosus,33.10278,-116.77028,98,5862,83,-90,49,51
Mimulus pilosus,43.51491,-117.55831,-30,3207,42,-72,83,40
Mimulus pilosus,36.98269,-112.91719,8,4152,38,-32,54,42
Mimulus pilosus,33.34556,-116.90361,60,4509,82,-89,-11,47
Mimulus pilosus,39.16278,-122.54417,58,4992,93,-93,0,48
Mimulus pilosus,33.7997,-116.6413,12,2772,72,-84,-38,47
Mimulus pilosus,39.95417,-122.04778,75,6012,87,-96,28,43
Mimulus pilosus,32.84583,-116.55167,60,4662,79,-88,9,49
Mimulus pilosus,42.11286,-117.51864,-45,2250,41,-78,69,43
Mimulus pilosus,42.1056,-117.5321,-45,2217,41,-76,67,43
Mimulus pilosus,40.1924999990698,-120.61306,-17,2829,73,-95,23,45
Mimulus pilosus,38.25,-114.2,-25,3006,14,8,65,41
Mimulus pilosus,39.8519399990717,-122.65528,63,5415,89,-95,5,45
Mimulus pilosus,33.6916699991287,-116.73333,58,4614,76,-89,11,49
Mimulus pilosus,42.1399,-117.3111,-39,2532,41,-74,70,43
Mimulus pilosus,40.14916999907,-122.63778,63,5460,89,-95,-12,44
Mimulus pilosus,39.6191699990731,-121.97944,70,5820,89,-96,31,46
Mimulus pilosus,43.7198,-117.7341,-27,3480,42,-76,95,39
Mimulus pilosus,40.1591699990699,-122.55694,65,5625,88,-95,-5,43
Mimulus pilosus,38.9611,-119.5011,-16,2781,47,-89,67,44
Mimulus pilosus,40.2716699990693,-122.1825,76,6129,86,-97,23,41
Mimulus pilosus,39.5672199990734,-121.98667,70,5799,89,-96,34,46
Mimulus pilosus,32.97079,-116.94445,101,5634,89,-91,38,52
Mimulus pilosus,39.799999999072,-122.40417,70,5772,87,-95,36,45
Mimulus pilosus,32.59111,-116.65889,103,5772,86,-89,63,55
Mimulus pilosus,33.40745,-116.95708,73,5001,84,-90,11,49
Mimulus pilosus,40.3769399990688,-122.01944,74,5850,86,-97,-12,42
Mimulus pilosus,32.76991,-116.8674,126,6300,91,-91,85,55
Mimulus pilosus,40.7399999990669,-120.37417,-30,2616,52,-91,79,44
Mimulus pilosus,39.3738899990746,-122.75444,-2,2121,89,-87,-109,45
Mimulus pilosus,42.46319,-119.64444,-29,2199,39,-67,65,44
Mimulus pilosus,34.3001,-116.8868,4,2730,73,-87,-27,48
Mimulus pilosus,33.6025599991299,-116.4609,65,5151,71,-83,57,48
Mimulus pilosus,39.6788899990727,-122.52917,68,5637,87,-95,33,45
Mimulus pilosus,32.95117,-116.58333,50,4257,79,-87,-17,47
Mimulus pilosus,33.30075,-116.51447,54,4527,75,-87,9,47
Mimulus pilosus,39.24986,-117.7484,-35,2394,13,-17,85,44
Mimulus pilosus,39.7233299990724,-121.47056,66,5523,92,-96,-53,43
Mimulus pilosus,39.3577799990747,-121.47917,70,5907,93,-97,7,42
Mimulus pilosus,39.1928,-117.7847,-25,2880,11,10,114,44
Mimulus pilosus,41.38,-119.47,-30,2568,43,-82,74,42
Mimulus pilosus,32.63316,-116.37104,73,5160,79,-82,56,50
Mimulus pilosus,42.5498,-117.1603,-22,3249,43,-57,94,42
Mimulus pilosus,43.0677,-117.3792,-32,2931,45,-75,70,42
Mimulus pilosus,37.17,-114.02,34,5463,41,-46,125,40
Mimulus pilosus,37.1347,-114.0386,37,5616,40,-46,131,40
Mimulus pilosus,37.4678,-113.4669,-27,2742,32,-31,37,41
Mimulus pilosus,39.4477799990741,-121.6075,70,5937,91,-97,12,43
Mimulus pilosus,37.11,-113.91,15,4341,40,-50,64,41
Mimulus pilosus,37.58793,-114.68274,-6,3435,30,-37,68,41
Mimulus pilosus,35.46667,-118.26667,27,3615,83,-93,16,43
Mimulus pilosus,39.638059999073,-122.00583,71,5817,89,-96,32,46
Mimulus pilosus,32.8075,-116.33433,56,4722,77,-84,38,47
Mimulus pilosus,38.2925,-122.48472,83,5301,95,-94,-5,56
Mimulus pilosus,32.76409,-116.57253,61,4638,80,-88,10,49
Mimulus pilosus,38.8453,-119.7408,2,3417,58,-92,44,46
Mimulus pilosus,37.03,-112.84,4,3981,39,-36,49,42
Mimulus pilosus,42.4433,-117.3433,-30,2925,41,-64,78,43
Mimulus pilosus,35.2837226530598,-115.351090866708,65,6012,60,-13,143,37
Mimulus pilosus,41.71008,-119.01944,-35,2424,34,-70,76,43
Mimulus pilosus,39.97438,-119.91287,-6,3318,54,-89,83,43
Mimulus pilosus,38.5972,-116.59,-27,2706,17,39,92,43
Mimulus pilosus,39.795,-121.90111,71,5862,88,-97,18,45
Mimulus pilosus,33.8089,-116.6517,0,2247,70,-83,-57,46
Mimulus pilosus,34.239999999122,-116.93889,10,3018,77,-89,-23,49
Mimulus pilosus,38.58,-117.26,-25,2958,17,60,120,44
Mimulus pilosus,35.9887,-117.6165,32,4674,62,-84,110,41
Mimulus pilosus,39.3466699990748,-121.48083,71,5916,93,-96,8,42
Mimulus pilosus,39.628889999073,-121.99278,70,5820,89,-96,32,46
Mimulus pilosus,39.7047199990726,-121.94083,73,5829,89,-96,24,46
Mimulus pilosus,33.35,-116.56667,55,4599,76,-87,11,47
Mimulus pilosus,32.8456,-117.1416,131,6162,94,-89,96,52
Mimulus pilosus,32.91981,-116.59904,54,4407,80,-88,-10,48
Mimulus pilosus,33.86335,-116.71891,32,3723,76,-88,-16,49
Mimulus pilosus,33.33027,-116.89894,55,4398,81,-89,-18,46
Mimulus pilosus,33.7947,-116.7614,50,4335,77,-89,-2,50
Mimulus pilosus,32.88697,-116.44575,43,4020,76,-85,-7,46
Mimulus pilosus,30.91667,-115.63333,96,5388,75,-68,92,56
Mimulus pilosus,37.25472,-118.57778,-13,2178,61,-89,76,44
Mimulus pilosus,33.48333,-117.3,111,6027,87,-90,79,51
Mimulus pilosus,34.3,-118.01667,35,3795,93,-89,-36,45
Mimulus pilosus,30.9,-115.45,49,3606,89,-56,-9,51
Mimulus pilosus,41.6217,-118.695,-37,2508,36,-73,79,42
Mimulus pilosus,33.8041699991273,-116.73139,37,3846,76,-88,-15,49
Mimulus pilosus,33.73333,-116.74167,51,4329,77,-89,-2,50
Mimulus pilosus,33.7216,-116.7016,46,4137,76,-88,-7,50
Mimulus pilosus,42.8568,-117.5687,-24,3255,38,-52,93,43
Mimulus pilosus,42.54048,-117.17332,-25,3093,42,-63,85,42
Mimulus pilosus,35.27457,-120.37655,73,4596,96,-92,-1,54
Mimulus pilosus,33.41453,-117.24479,123,6258,88,-91,103,53
Mimulus pilosus,32.65728,-116.19057,86,5859,79,-75,94,50
Mimulus pilosus,33.85,-116.8251,58,4674,78,-90,6,49
Mimulus pilosus,32.66043,-116.53681,86,5355,81,-88,50,54
Mimulus pilosus,43.863,-117.7301,-37,3240,44,-79,96,38
Mimulus pilosus,42.21763,-116.16653,-40,2547,43,-71,71,43
Mimulus pilosus,33.10065,-116.64314,65,4854,79,-89,15,48
Mimulus pilosus,32.94033,-116.51363,50,4338,78,-87,-7,47
Mimulus pilosus,32.86996,-117.11792,128,6156,94,-90,94,52
Mimulus pilosus,32.94787,-117.10459,126,6201,93,-91,90,52
Mimulus pilosus,32.8419,-117.12023,130,6174,94,-90,96,52
Mimulus pilosus,32.94063,-117.06531,125,6210,93,-91,85,53
Mimulus pilosus,33.53056,-116.42889,13,2823,70,-81,-37,46
Mimulus pilosus,32.72314,-116.81189,115,5979,89,-91,65,55
Mimulus pilosus,33.42426,-117.1431,113,6189,87,-90,86,52
Mimulus pilosus,33.5382899991307,-116.46147,16,2898,70,-81,-35,46
Mimulus pilosus,33.36337,-116.83613,49,4161,80,-88,-21,45
Mimulus pilosus,32.61038,-116.70233,120,6372,89,-91,108,55
Mimulus pilosus,32.74172,-116.91141,131,6432,92,-91,104,54
Mimulus pilosus,32.91365,-116.46481,45,4140,77,-85,-6,46
Mimulus pilosus,32.78873,-116.66851,88,5361,83,-89,36,53
Mimulus pilosus,32.83589,-116.53068,65,4872,80,-88,22,49
Mimulus pilosus,33.42353,-116.80913,83,5541,81,-89,42,49
Mimulus pilosus,32.94234,-116.86526,116,6195,89,-91,65,53
Mimulus pilosus,42.5632,-123.5976,50,4266,85,-95,-60,49
Mimulus pilosus,32.73125,-117.14682,133,6171,94,-88,103,51
Mimulus pilosus,33.17274,-116.68498,68,4986,79,-89,22,49
Mimulus pilosus,33.8906299991263,-116.67479,115,7128,79,-85,150,48
Mimulus pilosus,42.4052,-122.9153,35,4344,70,-94,15,45
Mimulus pilosus,33.87,-116.83,66,5085,78,-91,25,49
Mimulus pilosus,33.5427,-116.4764,35,3759,73,-85,-11,47
Mimulus pilosus,45.5921,-122.679,40,4230,64,-94,-45,40
Mimulus pilosus,32.71699,-116.87613,123,6192,91,-91,84,55
Mimulus pilosus,45.9175,-119.3414,13,4395,57,-91,107,37
Mimulus pilosus,43.00417,-115.20306,-13,3975,60,-90,118,39
Mimulus pilosus,44.2464,-117.5161,-30,3690,44,-80,98,36
Mimulus pilosus,42.4364,-123.1708,41,4347,79,-94,-12,47
Mimulus pilosus,46.52222,-120.33361,-22,3243,51,-91,115,38
Mimulus pilosus,42.647,-118.5963,-74,1251,39,-87,49,42
Mimulus pilosus,33.796,-116.6731,-1,2184,70,-82,-44,47
Mimulus pilosus,46.59255,-120.46107,-13,3717,50,-90,142,38
Mimulus pilosus,42.4263,-123.3145,43,4284,82,-95,-27,48
Mimulus pilosus,42.4392,-123.3272,43,4275,83,-95,-29,48
Mimulus pilosus,32.77144,-116.49196,73,5076,81,-87,36,50
Mimulus pilosus,32.73409,-117.12945,133,6156,94,-89,100,52
Mimulus pilosus,39.26129,-119.77398,-3,3357,51,-90,88,46
Mimulus pilosus,34.08861,-117.27972,113,6531,89,-92,105,51
Mimulus pilosus,34.23897,-118.68919,98,5586,95,-89,29,50
Mimulus pilosus,33.68056,-117.20611,105,6180,87,-90,88,50
Mimulus pilosus,32.70481,-116.5065,79,5199,81,-86,43,52
Mimulus pilosus,34.0447999991244,-116.13761,64,5358,60,-70,82,45
Mimulus pilosus,34.0422099991244,-116.14947,64,5355,60,-71,82,45
Mimulus pilosus,34.27725,-118.6905,113,5946,95,-89,50,53
Mimulus pilosus,34.0780899991239,-116.14285,75,5922,61,-62,115,45
Mimulus pilosus,36.7826,-118.293,6,3231,72,-93,32,42
Mimulus pilosus,36.77642,-118.31703,-17,1950,67,-90,73,42
Mimulus pilosus,34.4267,-118.10797,60,5034,90,-90,55,44
Mimulus pilosus,35.28278,-115.27056,45,5034,57,-20,93,38
Mimulus pilosus,34.78472,-115.65861,65,5670,60,-35,105,38
Mimulus pilosus,33.3990399991325,-116.79647,80,5424,80,-89,36,49
Mimulus pilosus,34.78472,-115.63528,71,5955,61,-29,119,38
Mimulus pilosus,33.38444,-116.62583,56,4596,77,-88,9,47
Mimulus pilosus,34.0212599991246,-116.29637,59,5079,66,-79,62,46
Mimulus pilosus,34.2794615449333,-118.027637445962,51,4545,93,-90,0,44
Mimulus pilosus,34.17186,-116.92239,27,3711,79,-91,-20,48
Mimulus pilosus,34.18291,-116.75196,2,2550,71,-85,-36,47
Mimulus pilosus,34.13583,-116.75475,0,2439,71,-85,-41,47
Mimulus pilosus,34.1702199991228,-116.76872,5,2715,71,-86,-30,47
Mimulus pilosus,34.22056,-116.71472,3,2607,69,-85,-31,47
Mimulus pilosus,34.14808,-116.76675,10,2943,73,-87,-23,48
Mimulus pilosus,37.92623,-119.06772,-17,2598,60,-93,79,45
Mimulus pilosus,34.15195,-116.77934,12,3045,73,-87,-20,49
Mimulus pilosus,34.2063899991224,-116.95134,2,2556,74,-87,-39,48
Mimulus pilosus,33.29181,-117.29161,123,6099,90,-90,95,54
Mimulus pilosus,34.39917,-118.07167,43,4242,92,-90,-3,43
Mimulus pilosus,34.29875,-116.99107,8,2949,76,-89,-25,48
Mimulus pilosus,34.2757899991216,-116.96535,6,2820,75,-89,-28,48
Mimulus pilosus,34.03333,-117.54167,125,6564,83,-89,97,54
Mimulus pilosus,40.43139,-123.98361,75,4395,92,-94,-87,51
Mimulus pilosus,39.23444,-123.15584,71,5091,94,-94,-41,51
Mimulus pilosus,33.735,-117.72167,123,6162,88,-90,82,55
Mimulus pilosus,33.73958,-117.26989,103,6090,88,-90,80,51
Mimulus pilosus,32.9196,-116.8813,113,6030,89,-91,57,53
Mimulus pilosus,34.3056099991212,-116.84741,3,2682,72,-87,-28,48
Mimulus pilosus,34.27686,-117.24025,34,4092,89,-92,-32,46
Mimulus pilosus,33.96478,-117.46219,123,6558,73,-88,119,54
Mimulus pilosus,33.70611,-116.69,53,4401,76,-88,4,50
Mimulus pilosus,34.2619099991217,-117.1005,25,3666,85,-92,-32,47
Mimulus pilosus,34.6941424744413,-119.112866583157,39,3579,93,-89,-9,41
Mimulus pilosus,34.73722,-119.68472,66,4539,97,-90,-2,47
